2023-05-30 01:05:41,485 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
2023-05-30 01:05:41,485 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
2023-05-30 01:05:41,485 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder'
2023-05-30 01:05:41,487 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
2023-05-30 01:05:41,511 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
2023-05-30 01:05:41,524 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(createArgumentArray:808) - Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
2023-05-30 01:05:41,528 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
2023-05-30 01:05:41,530 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
2023-05-30 01:05:41,531 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
2023-05-30 01:05:41,533 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2023-05-30 01:05:41,533 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2023-05-30 01:05:41,541 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'transactionAttributeSource'
2023-05-30 01:05:41,547 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(getSingleton:225) - Creating shared instance of singleton bean 'transactionInterceptor'
2023-05-30 01:05:41,548 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(createArgumentArray:808) - Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2023-05-30 01:05:41,554 [main] DEBUG org.springframework.beans.factory.support.DefaultListableBeanFactory(createArgumentArray:808) - Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
